,x1,x2,x3,x4,y,y_bar
0,-0.06225740148099599,1.9972972556875341,1.0503422037530146,0.2612127903477274,0.0,0.0
1,0.4842336643472143,1.3562069759457618,2.2220635354784184,1.8423658387891915,0.0,0.0
2,2.101746026418694,0.9539073020462762,2.288233109241044,-2.311984396041303,0.0,0.0
3,1.0252228596254693,1.4921136449521113,-1.308548085003346,-1.020824117080384,0.0,0.0
4,1.189726403953831,-1.0815681811531634,-0.21913369937555607,0.60649299355649,1.0,1.0
5,1.3446315415335703,0.39249679281041333,-0.15354119181266618,1.5908083315260046,0.0,0.0
6,0.19613025482807975,0.5605906769057027,-0.4925217880311349,-0.24034147971021788,0.0,0.0
7,0.4797099707767815,1.123473481543373,-0.3071026732823706,-0.6768397905359258,0.0,0.0
8,0.5373671089782609,-1.847537581827011,0.3007223018246566,-0.7476227863732164,0.0,1.0
9,2.665776526597742,0.8431691412609555,0.4764228785111554,-0.6325488232733817,0.0,0.0
10,-1.7617177759703433,-0.9585737649200475,0.46670428891869165,0.5888111336846236,0.0,0.0
11,0.10635067250040861,1.0600698781774285,-0.6678108783535386,-0.6456098146382675,0.0,0.0
12,2.86513451216096,-0.5945367006252943,-2.0592468621512747,0.1292915231425955,1.0,1.0
13,-0.6407611755416955,0.8239755671818288,0.321786860232426,1.6879294143262868,0.0,0.0
14,-0.6073309386735161,0.6793173696833773,1.383354954823168,2.182828139428758,0.0,0.0
15,0.5298404351799866,0.43182399130018995,1.173785193741763,-0.3197391866557971,0.0,0.0
16,0.03848498215518665,1.3942593371476604,1.0461295382490237,-0.9081743067004905,0.0,0.0
17,-0.8193329070843184,0.4861141543524427,-1.059393211680502,0.9800916244070879,0.0,0.0
18,-0.4760347052886318,-2.1322558832866627,1.645557286888815,0.6587895727830415,0.0,0.0
19,0.032610209815325225,-0.32044542187838326,0.7096543060114882,-1.0123930139723605,1.0,1.0
20,-1.0421545592847623,0.340697789147289,-0.8053002505607445,-1.6506391513410865,0.0,0.0
21,0.4129184016540412,1.7009466298010032,-0.5810549896060979,-1.0349593380292863,0.0,0.0
22,1.3177993182800167,0.7532135022212988,0.7185979054793817,0.428484317419481,0.0,0.0
23,-0.010851291670117377,-0.51962271959538,1.0114520831557579,-0.47709835436398645,1.0,1.0
24,-0.6568271774894764,0.7004996215625368,0.38062061225654875,-0.7575278341794092,0.0,0.0
25,-0.16121279369602812,-0.5086115005003142,-0.22573365314882435,0.37908528221001375,1.0,1.0
26,-0.26067261115449547,0.02063980506263376,0.7587298449224672,-0.8802907382507197,0.0,0.0
27,-0.6863878432243947,0.5522815556170467,0.8193474032758655,-0.5162256160169825,0.0,0.0
28,1.0198477045250094,1.1225471030832497,0.44889368907037747,0.5745685715046912,0.0,0.0
29,0.014611217340062738,-0.9244684934995784,-1.4242749944895778,2.0175296591076823,1.0,1.0
30,-2.6677618110571375,0.5755359238646262,-0.02383116951230809,-0.8478022310588419,0.0,0.0
31,0.6509308164201304,-1.0547356758427973,-3.0442991898653164,-0.9513360979355371,1.0,1.0
32,-1.8127059955697993,-0.11033337821796561,-0.2874653096641235,0.9819118204314541,0.0,0.0
33,0.15085882791831415,-0.7826531452278469,1.4011053630476171,-1.4529156566415529,1.0,1.0
34,1.1484777098795516,0.5368486707706476,0.9691292055910571,-0.2710620024274878,0.0,0.0
35,-0.5686810528675796,-0.005791903332494692,0.5005125040422487,-0.35292156423354054,0.0,0.0
36,-0.661177304418849,-0.49837522192264,0.97760814725175,-0.4276218342016716,0.0,0.0
37,0.37114643589226126,0.5301029311522772,0.6482650499343814,-0.8371184377936429,0.0,0.0
38,1.6062989687023008,-0.8471470023629407,-0.05843076155918092,0.16916133399325076,1.0,1.0
39,0.9655071483518102,-0.5494680173475882,0.08214114527734202,0.4695299421814099,0.0,1.0
40,-0.0028310844281753665,-0.6014940386853822,-1.4092868246808739,0.7896666767746896,1.0,1.0
41,0.9035998455848799,-1.4561878585782209,0.32510630362296067,-1.0690164232574866,1.0,1.0
42,-0.05488786876066482,-2.2339850583302376,0.39980850993409794,0.2904994154829379,1.0,1.0
43,-0.4256268710955478,-0.654432984439983,1.1500246096608098,0.06960497892498727,0.0,0.0
44,0.015373650358915155,-0.4606875046297094,-0.3709848066693432,0.3598686213978744,1.0,1.0
45,0.978775481305352,0.4921992750144622,-0.9505864922851786,-0.0610944567158325,0.0,0.0
46,0.8222519530247571,1.2069947119426612,-0.830542646052901,-2.4768738303905775,0.0,0.0
47,-0.9267245456292187,-1.2601585006040823,0.7873341185659994,0.5607082844080661,0.0,0.0
48,-0.1818161707221403,-0.7068106431727298,-1.0549588901617932,0.8009799918132823,1.0,1.0
49,0.8035176677331323,1.5048052152737335,0.3388295253079129,-0.2674930536746881,0.0,0.0
50,0.42819165108068047,1.2302785791631916,-0.044499140671166115,-0.17846527765522702,0.0,0.0
51,-0.5016973367783424,-0.050987058621418814,0.2667184458872288,1.37732792590588,0.0,0.0
52,-0.057692571119210494,0.4903316657090914,-1.1064651683837123,0.5857010113380811,0.0,0.0
53,-0.6149311360844341,1.2841958917797567,-0.30449780029881157,0.08120024267953761,0.0,0.0
54,-0.9288886023400642,-1.2488719533331643,1.5997741975511173,1.0431757211053116,0.0,0.0
55,-0.3013365924911875,-0.632026789791214,0.16473083034938976,0.27826694994751894,0.0,0.0
56,-1.5933601845939938,0.07096081597304515,1.299280248650727,-0.5760439215286072,0.0,0.0
57,-1.6010851070870806,0.5631480317483739,1.9369648400145594,0.5649148737619576,0.0,0.0
58,-1.5779416018952,0.759422229245155,-2.7454832417935133,0.5210634525305692,0.0,0.0
59,-1.4140612052063177,-0.9024663321227849,-0.5274376959371526,2.2329583189357067,0.0,0.0
60,1.367777131647296,0.7584158879294969,1.07581994871743,0.5862053728445279,0.0,0.0
61,1.2938135678482532,0.20270938523622142,0.7296229680537978,0.7336387341046653,0.0,0.0
62,-0.659645125332177,-0.6141967943146698,-3.357893713833556,-1.359107850408699,0.0,0.0
63,0.16714579613360178,0.32427231148928937,2.729928046984294,-0.9954562747999253,0.0,0.0
64,-0.6559071847585128,-1.4616361782244958,-0.9932590226498539,-0.8947744182208336,0.0,0.0
